id,hhb,hbo2,ca,na
12384,7.541858196,4.272852898,9.292733192,3.072482109
12385,8.64620018,4.17917347,8.005365372,3.194383144
12386,7.855255604,4.235080719,9.525677681,3.188543797
12387,7.935343266,4.118046284,9.429805756,3.275039196
12388,7.819788456,4.349125862,9.583081245,3.021147251
12389,7.943819523,4.183187485,9.534445763,3.300019741
12390,7.539240837,4.246956348,9.768069267,3.260213852
12391,7.928260803,4.132676125,9.739506721,3.170406342
12392,7.911180019,4.089994907,9.830163956,3.307368279
12393,7.489990711,4.211110115,9.042547226,3.228634834
12394,7.845528126,4.362292767,9.615576744,3.029470921
12395,7.874969482,4.172529697,9.609527588,3.209439754
12396,8.564268112,4.1890378,9.281421661,3.176662445
12397,8.000936508,4.171909332,9.443156242,3.27430439
12398,7.630426884,4.254818916,9.114834785,3.235752106
12399,7.816384792,4.346829414,9.581337929,3.021157742
12400,7.89623642,4.223146439,9.421675682,3.170845985
12401,8.147340775,4.197814465,9.537078857,3.239889145
12402,8.70548439,4.031690121,9.463672638,2.907117844
12403,8.054489136,4.132349014,9.97713089,3.093338013
12404,7.899234295,4.175721169,9.596634865,3.211931705
12405,7.836387157,4.000412941,9.468251228,3.062384129
12406,7.531174183,4.268980503,9.245621681,3.214475155
12407,8.071926117,4.07004261,9.572543144,3.138582706
12408,8.415302277,4.182582378,9.539577484,3.281228542
12409,8.769929886,4.156250954,9.558812141,2.83259964
12410,7.951569557,4.17391634,9.540911674,3.236650944
12411,7.903983593,4.189224243,9.370030403,3.153100967
12412,7.854755878,4.093825817,9.447896004,3.188837051
12413,8.750793457,4.190700054,8.783871651,3.110083103
12414,8.018493652,4.112492085,9.096009254,3.111135006
12415,8.288316727,4.20775795,9.412890434,3.323487282
12416,8.029762268,4.280201435,9.386429787,3.14351511
12417,7.604123592,4.161168575,9.687838554,3.270680904
12418,7.354741573,4.256660461,9.802168846,3.305290222
12419,8.027042389,4.096121311,9.336586952,3.094279289
12420,7.818693161,4.060602188,9.315310478,3.085080624
12421,7.22114706,4.088561058,9.651576042,2.988791943
12422,7.350233555,3.992857218,8.861371994,3.00070858
12423,8.062490463,4.128230572,9.223876953,3.250172615
12424,7.783275604,3.838692665,9.866490364,3.332737446
12425,7.894999027,4.124581814,9.542144775,3.202474594
12426,7.708636761,4.306631565,9.66467762,3.247310162
12427,7.804767132,4.188508987,9.747713089,3.312753677
12428,8.260774612,4.196690083,9.387131691,3.304561138
12429,7.97351408,4.144136906,9.566454887,3.236671448
12430,7.752899647,4.336461067,9.660195351,3.254836082
12431,7.310657978,3.906577826,9.760327339,2.969505787
12432,7.977207661,4.248198032,9.286852837,3.124244213
12433,8.102297783,4.146704197,9.533091545,3.326620579
12434,8.030288696,4.351615906,9.591269493,3.216640949
12435,8.285039902,4.180112362,9.785155296,3.107677937
12436,7.933103561,3.931707382,8.668850899,3.217391968
12437,7.81316328,4.072264671,9.512188911,3.098667145
12438,7.95383215,4.184714317,9.528705597,3.327255726
12439,8.061254501,4.089085102,9.568938255,3.134587288
12440,8.160146713,4.261446476,9.480072975,3.162780285
12441,8.7149086,4.226036072,9.474419594,3.216966629
12442,7.889471531,4.170626163,9.465037346,3.278247833
12443,8.290466309,4.199335575,9.613412857,3.168266296
12444,8.059365273,4.162409306,9.374296188,3.181123734
12445,8.24612999,4.162405491,9.359508514,3.268718719
12446,8.184549332,4.028930187,9.006515503,3.194654465
12447,7.927225113,4.111219406,9.422072411,3.261107922
12448,7.860974312,4.241677284,9.833943367,3.340630531
12449,8.158512115,4.17280817,9.635353088,3.182777882
12450,7.969083309,4.133707047,9.388205528,3.12980938
12451,8.026277542,4.184952259,9.528301239,3.133251667
12452,8.367902756,4.430876732,9.901091576,3.260350227
12453,8.255922318,4.223139286,9.545747757,3.276136875
12454,7.971970081,4.170198441,9.499258995,3.144759655
12455,7.817468166,3.924896002,9.47846508,3.075008869
12456,7.920610428,4.194972992,9.501275063,3.326478004
12457,8.13525486,4.167088032,9.406321526,3.228206635
12458,8.471408844,4.199115276,9.419819832,3.047165394
12459,8.225030899,4.084208012,9.127638817,3.247862339
12460,8.314130783,4.051243782,9.048127174,3.14426899
12461,7.993694305,4.074374199,9.145817757,3.275542259
12462,7.682160854,3.833165407,9.297145844,3.104638577
12463,7.875908375,4.221796036,9.545253754,3.233127117
12464,8.113329887,4.224782467,9.60531044,3.159902096
12465,7.912480831,4.201789856,9.635622978,3.253777504
12466,7.745330334,4.230247021,9.006436348,3.067115784
12467,7.746467113,3.998817682,9.716919899,3.295542717
12468,8.124538422,4.257374287,9.464103699,3.171134949
12469,7.886438847,4.173735619,9.512804985,3.198645592
12470,7.714982033,3.806926966,9.234265327,3.066850662
12471,7.741158962,4.120530128,9.380224228,3.175242424
12472,7.926338673,4.129384518,9.736757278,3.160855293
12473,8.753726959,4.230913639,8.792007446,3.264294624
12474,7.771737576,4.205147266,10.24416256,3.106594563
12475,7.628091812,4.092371464,9.708278656,3.029883385
12476,7.861101627,4.158564091,9.565966606,3.190453053
12477,7.8983922,4.281853199,9.635531425,3.259506702
12478,8.218954086,4.431860924,10.0028286,3.251487732
12479,7.545732975,4.25941515,9.58725071,3.066257477
12480,8.01066494,4.317458153,9.934567451,3.212586403
12481,8.343772888,4.313806057,9.567198753,3.196047783
12482,7.428945065,4.094244003,9.802741051,3.087170601
12483,7.99774313,4.183862686,9.55612278,3.184140682
12484,7.876791477,4.224984169,9.526790619,3.228870392
12485,8.570623398,4.129986286,8.821084023,3.054745197
12486,8.099713326,4.046516895,9.251772881,3.14681673
12487,7.732133865,4.185442924,9.337345123,3.160533905
12488,7.751290798,4.120083332,9.467160225,3.144492626
12489,8.104670525,4.233353615,9.501852989,3.265034199
12490,7.841349602,4.363170147,9.6130476,3.030887127
12491,7.873777866,4.173758507,9.342488289,3.15669775
12492,7.388633251,4.007021904,9.936530113,3.125791073
12493,8.091999054,4.272560596,9.730525017,3.150152683
12494,7.975647449,4.338894367,9.621126175,3.224140167
12495,7.9776721,4.332538128,9.959503174,3.23903656
12496,8.254255295,4.178295135,9.447640419,3.152879238
12497,8.307268143,4.208477497,9.523446083,3.175681591
12498,8.349142075,4.290860653,9.675620079,3.293291569
12499,7.917232037,4.075841427,9.322537422,3.312983513
12500,7.815192223,4.05731678,9.078487396,3.063399315
12501,8.017065048,4.193561077,9.671289444,3.182467461
12502,7.79035902,4.204084873,9.740809441,3.210356712
12503,8.102010727,4.212968349,9.485408783,3.292181492
12504,8.411205292,4.223897457,8.795911789,3.176251888
12505,7.953030586,4.190090179,9.607670784,3.25995636
12506,8.152194977,4.293621063,9.539603233,3.163298607
12507,8.045753479,4.24992609,9.496129036,3.168672085
12508,7.984325886,4.139358521,9.332148552,3.195750713
12509,7.620878696,4.218847752,9.450753212,3.218772411
12510,8.230056763,4.095319271,9.139782906,3.258436203
12511,7.901274204,4.169246674,9.534609795,3.192119122
12512,7.586578846,4.220422268,9.522818565,3.191482544
12513,7.795844078,4.124598026,9.204193115,3.117710114
12514,7.730527401,4.024188042,9.090809822,2.953727245
12515,7.792521954,4.198447227,8.929158211,3.115477562
12516,8.306438446,4.16626358,9.46766758,3.237377644
12517,7.653761387,3.860476732,9.123684883,3.148163795
12518,8.034692764,4.026555538,9.670122147,2.950825691
12519,8.448358536,4.388475418,7.442572117,4.524902821
12520,7.631844521,4.298952579,9.695780754,3.276071072
12521,7.934383869,3.972724199,8.641867638,3.235941887
12522,8.832149506,4.264863014,7.938833714,3.36040163
12523,8.333019257,4.350517273,9.618197441,3.237537384
12524,8.009613037,4.200227737,8.890864372,2.981282711
12525,7.580960751,4.286822319,9.314078331,3.062949181
12526,8.125879288,4.131959915,9.198958397,3.260733604
12527,7.816880226,3.902437449,9.128996849,3.137633324
12528,7.407532215,4.055542469,10.1544199,3.07125473
12529,7.826164722,4.355985641,9.594372749,3.023871422
12530,8.257476807,4.208973408,9.523428917,3.257543087
12531,8.360063553,4.175693035,9.390641212,3.321783543
12532,8.216142654,4.160727501,10.13783836,3.137640953
12533,8.188753128,4.169034958,9.690005302,3.067088127
12534,8.734689713,4.063184738,9.72802639,3.098356724
12535,9.602193832,4.173493385,9.080768585,3.239689827
12536,7.989109993,4.213203907,9.638109207,3.332651615
12537,7.829181194,4.291056156,9.529852867,3.143939972
12538,8.221749306,4.285406113,9.734731674,3.255511284
12539,8.267623901,4.029687881,9.735891342,2.982002735
12540,7.976850033,4.024582386,9.581822395,3.124275684
12541,7.793576717,4.251853466,9.549021721,3.214251995
12542,7.848141193,4.201721191,9.61212635,3.175477028
12543,7.992105007,4.19276762,9.564660072,3.210372925
12544,7.932163715,4.111209869,9.502404213,3.208319664
12545,8.277139664,4.218873501,9.462633133,3.316610336
12546,8.223745346,4.158704281,9.432801247,3.117378235
12547,8.238084793,4.260143757,9.566062927,3.20488739
12548,8.077360153,4.262480259,9.704758644,3.144195557
12549,7.866337299,4.215183258,9.517193794,3.212567329
12550,8.443439484,4.328608036,9.611504555,3.209356785
12551,7.998969555,4.172871113,9.330510139,3.215970993
12552,7.714544773,4.292355061,9.555232048,3.227141857
12553,7.93900919,4.222949505,9.963342667,3.140931606
12554,7.859785557,4.083653927,9.69277668,3.20179224
12555,7.983987331,4.167423248,9.550726891,3.266215324
12556,7.968002319,4.198012352,10.19349194,3.167601109
12557,8.048354149,4.125234604,9.678282738,3.10049057
12558,7.962668896,4.254220963,10.10934639,3.153800011
12559,7.701395512,4.11044836,9.184597969,3.122005939
12560,8.409282684,4.293783665,9.52247715,3.177950382
12561,7.944265842,4.160079956,9.742752075,3.146009922
12562,8.307832718,4.217846394,9.766869545,3.205518723
12563,7.786771297,4.289282799,9.763314247,3.272929192
12564,8.476362228,4.384226799,9.597044945,3.206944466
12565,8.176402092,4.291198254,9.309390068,3.159564495
12566,7.656676769,4.272972107,8.55209446,3.113561153
12567,7.936067104,4.014097214,9.258210182,3.076703072
12568,8.649559021,4.265201569,9.787507057,3.18794632
12569,8.031954765,4.162287235,9.376173973,3.173140526
12570,8.066509247,4.16447258,9.460907936,3.322320938
12571,8.077544212,4.193339825,9.489386559,3.377603054
12572,7.553024769,4.203222275,9.48744297,3.177240372
12573,8.330385208,4.10468626,9.394200325,3.221943378
12574,7.782952785,4.098250866,9.505251884,3.128867626
12575,8.317804337,4.254520893,9.886811256,3.112803936
12576,7.884555817,4.155275822,9.399741173,3.134606361
12577,8.353618622,4.177206039,9.536646843,3.236406803
12578,8.072011948,4.26341629,9.711005211,3.142383575
12579,8.514347076,4.157677174,9.296215057,3.129441261
12580,7.956328869,4.251941204,9.493912697,3.190388203
12581,7.799709797,4.157254696,9.641371727,3.187412739
12582,7.844687939,4.205475807,9.238146782,3.132424355
12583,7.96579504,4.291998386,9.655026436,3.227828026
12584,7.886129856,4.085973263,9.220917702,3.008254051
12585,8.126384735,4.097425461,9.208245277,3.158638477
12586,8.226144791,4.152305126,9.33544445,3.260783195
12587,7.583412647,4.219789505,9.285357475,3.086809635
12588,7.993147373,4.220528603,9.593657494,3.315830708
12589,7.846694469,4.228682995,9.863916397,3.359815598
12590,8.115531921,4.417938232,10.03548336,3.261111259
12591,8.196170807,4.069070816,9.500609398,3.117109776
12592,8.434749603,4.335965157,9.766224861,3.355473518
12593,7.99394846,4.238424301,9.666110992,3.267149448
12594,7.862742901,4.109520435,9.457421303,3.195634842
12595,7.711345196,4.224311829,9.576666832,3.247186661
12596,7.433209896,4.105865002,10.05685711,2.981137753
12597,8.065690994,4.173891068,9.456063271,3.234234333
12598,7.694714069,4.175452232,9.541890144,3.261881828
12599,8.058899879,4.354658127,9.676840782,3.282960892
12600,7.73350668,4.123497486,9.429616928,3.149165154
12601,7.521173954,4.249925137,9.656367302,3.336461067
12602,7.838894367,4.112661839,9.16136837,3.093167305
12603,8.151791573,3.944305897,8.688664436,3.28202486
12604,8.447818756,4.314984322,9.580098152,3.196641445
12605,8.55929184,4.230685234,9.828517914,3.1577425
12606,8.008954048,4.207765579,9.498691559,3.348805904
12607,7.539560795,4.281033516,9.621511459,3.249994278
12608,7.88517189,4.183491707,9.478809357,3.292089462
12609,7.984209538,4.280103683,9.835314751,3.339666367
12610,8.296127319,4.185834408,9.081882477,3.295894623
12611,8.337875366,4.227322578,9.467013359,3.351217747
12612,8.018417358,4.17741394,9.560225487,3.135525227
12613,8.987640381,4.188835144,9.830615044,2.643536091
12614,7.740383148,4.140115261,9.404836655,3.221919537
12615,7.926910877,4.215563297,9.67223835,3.225553989
12616,8.337285995,4.175386429,10.24363422,3.192842007
12617,8.115983963,4.217018604,9.499706268,3.010205746
12618,7.55429697,4.368196964,9.095975876,3.328052044
12619,8.395624161,4.347527981,9.344116211,3.139766216
12620,7.959561825,4.004980564,9.347523689,3.129785061
12621,7.52640152,4.205590725,9.649230003,3.210199833
12622,7.606502056,4.1665802,9.263129234,3.190215588
12623,7.658901691,4.179700851,9.901686668,3.12072897
12624,8.279476166,4.252876759,9.269528389,3.179026127
12625,8.281389236,4.333530426,9.089728355,3.169515133
12626,7.936738491,3.873022795,8.67108345,3.284369469
12627,8.514205933,4.305495262,9.390488625,3.188041687
12628,7.376768589,4.298685551,9.799534798,3.540696144
12629,8.042833328,4.227405548,9.157696724,3.123515129
12630,7.719725609,4.228687763,9.303956985,3.221957207
12631,8.109607697,4.217205524,9.603768349,3.157009602
12632,7.908035755,4.103287697,9.232583046,3.21371603
12633,8.488304138,4.044906616,10.02906513,3.269546032
12634,7.956070423,4.021555901,9.404019356,3.137208462
12635,8.074882507,4.205271244,9.552107811,3.222537041
12636,7.765080929,4.157433987,9.205744743,3.125422478
12637,8.118591309,4.10569334,9.241037369,3.212810993
12638,8.274841309,4.187913418,9.533926964,3.278270721
12639,7.97930479,4.177731037,9.368103981,3.190211296
12640,8.085845947,4.185929298,9.326872826,3.157260418
12641,7.772127628,4.153547764,9.57381916,3.252768993
12642,7.843023777,4.2393713,9.539076805,3.195119381
12643,7.377932072,3.79827857,9.361110687,3.076320171
12644,8.29344368,4.167745113,9.471536636,3.27463007
12645,8.26166153,4.168459892,9.369696617,3.271167755
12646,7.878114223,4.178423405,9.565896034,3.231416702
12647,8.300121307,4.21521616,9.459671974,3.315956116
12648,7.520558834,4.137031555,9.281022072,3.191522121
12649,8.038608551,4.295486927,9.641200066,3.206739902
12650,8.441333771,4.135154724,10.0996294,3.343608856
12651,8.315326691,4.210896492,9.530468941,3.180552006
12652,8.167258263,4.127931595,9.736266136,3.14111948
12653,8.100530624,4.052042484,9.652842522,3.207271099
12654,8.052423477,4.137842655,9.328907967,3.168724537
12655,7.656276703,4.244824886,9.45809269,3.186491013
12656,8.499732971,4.216921329,9.615843773,3.300953388
12657,8.288351059,4.201832771,9.616080284,3.16479063
12658,8.23324585,4.096466064,9.093647957,3.242657661
12659,7.601006985,4.139854908,9.563990593,3.310307026
12660,7.635868549,4.304575443,9.611701012,3.260011196
12661,7.826831818,4.103208065,9.583151817,3.105804443
12662,7.536543369,4.228556633,10.63691616,3.02843523
12663,8.240852356,4.174057007,9.500862122,3.209379196
12664,8.213806152,4.131588936,9.478312492,3.161715031
12665,8.026435852,4.182971001,9.816817284,3.163459301
12666,8.101840973,4.161949635,9.473959923,3.093308926
12667,8.140773773,4.188905716,9.427659035,3.246926308
12668,8.103176117,4.187578678,9.39196682,3.267352104
12669,7.535442829,4.30605793,9.339083672,3.170712948
12670,7.810862064,4.164401531,9.286702156,3.161228657
12671,8.348661423,4.197275162,9.397423744,3.338689804
12672,7.915271282,4.256126404,9.079464912,3.134233952
12673,8.050951004,4.184892654,9.722174644,3.230302334
12674,7.823040009,4.238696098,9.701399803,3.200037003
12675,7.918418407,3.992658138,9.320678711,3.195897102
12676,8.455558777,4.212416172,9.594960213,3.270861149
12677,7.161109447,4.00552702,9.200021744,3.023301601
12678,8.532382965,4.115869999,8.743836403,3.047690868
12679,8.095249176,4.213013649,9.604658127,3.149923801
12680,8.098653793,4.019873619,9.399521828,3.187003136
12681,8.06674099,4.13841629,9.404110909,3.37343502
12682,8.401418686,4.31815815,9.729767799,3.327121735
12683,8.082577705,4.267569542,9.711803436,3.146156311
12684,8.133385658,4.113827229,9.100334167,3.163613319
12685,8.367639542,4.196552753,9.503991127,3.285549641
12686,7.993610859,4.165150642,9.557113647,3.293002129
12687,7.832882404,4.35423851,9.596164703,3.028137207
12688,7.99251318,3.953368902,9.4366436,3.185643196
12689,7.998296738,4.153237343,9.592095375,3.2427845
12690,8.335113525,4.150857449,9.354453087,3.317314625
